"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 02 17:13:24 GMT 2023","Sun Jul 02 17:13:24 GMT 2023","1","Tests.Manual","","","Tests\Manual\IndexCest","testOpeningNewCourseInNewTab","testOpeningNewCourseInNewTab","Check that all courses is opened in new page"
"passed","Sun Jul 02 17:13:22 GMT 2023","Sun Jul 02 17:13:23 GMT 2023","490","Tests.Api","","","Tests\Api\TestApiCest","test","test","Check that user not authorized with random uuid"
"passed","Sun Jul 02 17:13:24 GMT 2023","Sun Jul 02 17:13:24 GMT 2023","2","Tests.Manual","","","Tests\Manual\IndexCest","testOpeningNewCourseInNewTab","testOpeningNewCourseInNewTab","Check that all courses is opened in new page"
"passed","Sun Jul 02 17:13:24 GMT 2023","Sun Jul 02 17:13:24 GMT 2023","2","Tests.Manual","","","Tests\Manual\IndexCest","testOpeningNewCourseInNewTab","testOpeningNewCourseInNewTab","Check that all courses is opened in new page"
"passed","Sun Jul 02 17:13:23 GMT 2023","Sun Jul 02 17:13:23 GMT 2023","4","Tests.Unit","","","Tests\Unit\TestUnitCest","colorizePathProvider","colorizePathProvider","Check some unit test"
"passed","Sun Jul 02 17:13:15 GMT 2023","Sun Jul 02 17:13:18 GMT 2023","2896","Tests.Acceptance","","","Tests\Acceptance\IndexCest","testPageTitle","testPageTitle","Check title adn url on index page"
"passed","Sun Jul 02 17:13:24 GMT 2023","Sun Jul 02 17:13:24 GMT 2023","5","Tests.Manual","","","Tests\Manual\IndexCest","testBlogsTitle","testBlogsTitle","Check title in blog page"
"passed","Sun Jul 02 17:13:24 GMT 2023","Sun Jul 02 17:13:24 GMT 2023","1","Tests.Manual","","","Tests\Manual\IndexCest","testOpeningNewCourseInNewTab","testOpeningNewCourseInNewTab","Check that all courses is opened in new page"
"passed","Sun Jul 02 17:13:18 GMT 2023","Sun Jul 02 17:13:20 GMT 2023","2713","Tests.Acceptance","","","Tests\Acceptance\IndexCest","testOpenTrialPricingPage","testOpenTrialPricingPage","Check that pricing page is visible after click on get free trial button"
